result_key,result_label,analysis_scope,scenario_id,scenario_type,requested_n_species,n_species_full_scope,n_species_condition_scope,metric,estimate,statistic,df,R2,p_value,significant,direction,n_units,details,stars
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.715,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.805,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.815,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.894,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.917,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.928,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.967,NS
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,-0.34132576711190454,-0.7992304338521564,38.002577876170015,NA,0.4291240681370463,FALSE,negative,44,BH p=0.858,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.919,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.898,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.919,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.917,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.928,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.967,NS
species_condition_Morula.zebrina,Morula zebrina abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,0.13307793325593925,0.32631885503454505,35.23044877628899,NA,0.7461137511684801,FALSE,positive,44,BH p=0.898,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.981,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.982,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.990,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.985,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.992,NS
species_condition_Trapezia.serenei,Trapezia serenei abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,-0.023161394281729055,-0.047619970644029695,41.999647422200454,NA,0.9622448410655704,FALSE,negative,44,BH p=0.962,NS
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,-0.36809062702522255,-0.7089387372638931,38.557694147288885,NA,0.48262724843948035,FALSE,negative,44,BH p=0.834,NS
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,-0.36809062702522255,-0.7089387372638931,38.557694147288885,NA,0.48262724843948035,FALSE,negative,44,BH p=0.919,NS
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,-0.36809062702522255,-0.7089387372638931,38.557694147288885,NA,0.48262724843948035,FALSE,negative,44,BH p=0.917,NS
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,-0.36809062702522255,-0.7089387372638931,38.557694147288885,NA,0.48262724843948035,FALSE,negative,44,BH p=0.928,NS
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,-0.36809062702522255,-0.7089387372638931,38.557694147288885,NA,0.48262724843948035,FALSE,negative,44,BH p=0.967,NS
species_condition_Xanthias.lamarckii,Xanthias lamarckii abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,-0.36809062702522255,-0.7089387372638931,38.557694147288885,NA,0.48262724843948035,FALSE,negative,44,BH p=0.873,NS
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,unadjusted p < 0.05 count,0,NA,NA,NA,NA,FALSE,count,5,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,27,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,unadjusted p < 0.05 count,0,NA,NA,NA,NA,FALSE,count,5,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,unadjusted p < 0.05 count,0,NA,NA,NA,NA,FALSE,count,10,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,unadjusted p < 0.05 count,0,NA,NA,NA,NA,FALSE,count,15,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,20,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,25,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,30,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,38,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,50,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,75,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,100,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,118,BH-negative=0,NA
species_condition_sig_negative_count,Number of included species negatively associated with coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,38,BH-negative=0,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,unadjusted p < 0.05 count,0,NA,NA,NA,NA,FALSE,count,5,BH-positive=0,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,27,BH-positive=1,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,5,BH-positive=0,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,10,BH-positive=0,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,15,BH-positive=0,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,unadjusted p < 0.05 count,1,NA,NA,NA,NA,TRUE,count,20,BH-positive=0,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,25,BH-positive=1,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,30,BH-positive=1,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,38,BH-positive=1,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,50,BH-positive=1,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,unadjusted p < 0.05 count,4,NA,NA,NA,NA,TRUE,count,75,BH-positive=2,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,unadjusted p < 0.05 count,6,NA,NA,NA,NA,TRUE,count,100,BH-positive=2,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,unadjusted p < 0.05 count,6,NA,NA,NA,NA,TRUE,count,118,BH-positive=2,NA
species_condition_sig_positive_count,Number of included species positively associated with coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,unadjusted p < 0.05 count,2,NA,NA,NA,NA,TRUE,count,38,BH-positive=1,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,damselfish_only,functional_subset,5,5,5,point-estimate percent,0,NA,NA,NA,NA,NA,mostly below,5,0 above; 4 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,obligate_plus_damselfish,functional_subset,27,27,26,point-estimate percent,45.45454545454545,NA,NA,NA,NA,NA,mostly below,27,10 above; 12 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_005_by_abundance,ranked_top_N,5,5,5,point-estimate percent,40,NA,NA,NA,NA,NA,mostly below,5,2 above; 3 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_010_by_abundance,ranked_top_N,10,10,10,point-estimate percent,40,NA,NA,NA,NA,NA,mostly below,10,4 above; 6 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_015_by_abundance,ranked_top_N,15,15,15,point-estimate percent,53.333333333333336,NA,NA,NA,NA,NA,mostly above,15,8 above; 7 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_020_by_abundance,ranked_top_N,20,20,20,point-estimate percent,65,NA,NA,NA,NA,NA,mostly above,20,13 above; 7 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_025_by_abundance,ranked_top_N,25,25,25,point-estimate percent,64,NA,NA,NA,NA,NA,mostly above,25,16 above; 9 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_030_by_abundance,ranked_top_N,30,30,30,point-estimate percent,66.66666666666666,NA,NA,NA,NA,NA,mostly above,30,20 above; 10 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_038_by_abundance,ranked_top_N,38,38,38,point-estimate percent,68.42105263157895,NA,NA,NA,NA,NA,mostly above,38,26 above; 12 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_050_by_abundance,ranked_top_N,50,50,50,point-estimate percent,65.3061224489796,NA,NA,NA,NA,NA,mostly above,50,32 above; 17 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_075_by_abundance,ranked_top_N,75,75,71,point-estimate percent,64.0625,NA,NA,NA,NA,NA,mostly above,75,41 above; 23 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,top_100_by_abundance,ranked_top_N,100,100,85,point-estimate percent,58.333333333333336,NA,NA,NA,NA,NA,mostly above,100,42 above; 30 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,all_observed_species,reference_full,118,118,96,point-estimate percent,54.54545454545454,NA,NA,NA,NA,NA,mostly above,118,42 above; 35 below,NA
species_scaling_point_above_pct_t6,Percent of included species with observed 6-coral density above proportional expectation,full CAFI reef-level abundance,main_38_10x10_corrected,reference_main,38,38,38,point-estimate percent,68.42105263157895,NA,NA,NA,NA,NA,mostly above,38,26 above; 12 below,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,damselfish_only,functional_subset,5,5,5,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,5,,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,obligate_plus_damselfish,functional_subset,27,27,26,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,27,,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_005_by_abundance,ranked_top_N,5,5,5,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,5,,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_010_by_abundance,ranked_top_N,10,10,10,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,10,,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_015_by_abundance,ranked_top_N,15,15,15,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,15,,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_020_by_abundance,ranked_top_N,20,20,20,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,20,,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_025_by_abundance,ranked_top_N,25,25,25,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,25,Mitrella moleculina,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_030_by_abundance,ranked_top_N,30,30,30,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,30,Mitrella moleculina,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_038_by_abundance,ranked_top_N,38,38,38,CI non-overlap count,2,NA,NA,NA,NA,TRUE,count,38,Mitrella moleculina; Xanthias lamarckii,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_050_by_abundance,ranked_top_N,50,50,50,CI non-overlap count,2,NA,NA,NA,NA,TRUE,count,50,Mitrella moleculina; Xanthias lamarckii,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_075_by_abundance,ranked_top_N,75,75,71,CI non-overlap count,5,NA,NA,NA,NA,TRUE,count,75,Breviturma pica; Chlorodiella laevissima; Cyclodius nitidus; Mitrella moleculina; Xanthias lamarckii,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,top_100_by_abundance,ranked_top_N,100,100,85,CI non-overlap count,6,NA,NA,NA,NA,TRUE,count,100,Breviturma pica; Chlorodiella laevissima; Cyclodius nitidus; Mitrella moleculina; Morula uva; Xanthias lamarckii,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,all_observed_species,reference_full,118,118,96,CI non-overlap count,6,NA,NA,NA,NA,TRUE,count,118,Breviturma pica; Chlorodiella laevissima; Cyclodius nitidus; Mitrella moleculina; Morula uva; Xanthias lamarckii,NA
species_scaling_sig_above_count,Number of species significantly above proportional scaling,full CAFI reef-level abundance,main_38_10x10_corrected,reference_main,38,38,38,CI non-overlap count,2,NA,NA,NA,NA,TRUE,count,38,Mitrella moleculina; Xanthias lamarckii,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,damselfish_only,functional_subset,5,5,5,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,5,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,obligate_plus_damselfish,functional_subset,27,27,26,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,27,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_005_by_abundance,ranked_top_N,5,5,5,CI non-overlap count,0,NA,NA,NA,NA,FALSE,count,5,,NA
